datatime,device_no,is_error_period,MachineStatus,Power-1,Power-2,Power-3,Current-1,Current-2,Current-3
2026-3-14 15:16,YPFCL06XXXXXM01,0,1,0,8.604098111391068,-60.13205182,3.008789063,1.0660400390625,4.438476563
2026-3-14 15:16,YPFCL06XXXXXM01,0,1,0,10.755122639238834,-51.5417587,2.685058594,1.161376953,4.108886719
2026-3-14 15:16,YPFCL06XXXXXM01,0,1,0,19.359220750629905,-51.5417587,2.2613525390625,1.716064453,4.248046875
2026-3-14 15:16,YPFCL06XXXXXM01,0,1,0,23.66126980632544,-47.24661214,2.0709228515625,1.8980712890625,4.21875
2026-3-14 15:16,YPFCL06XXXXXM01,0,1,0,15.057171694934368,-25.77087935,2.142333984,1.005371094,3.676757813
2026-3-14 15:16,YPFCL06XXXXXM01,0,1,0,27.96331886202097,-12.88543968,2.8135986328125,1.69439697265625,4.006347656
2026-3-14 15:16,YPFCL06XXXXXM01,0,1,0,15.057171694934368,-4.295146558,2.7945556640625,1.00970458984375,3.603515625
2026-3-14 15:16,YPFCL06XXXXXM01,0,1,0,27.96331886202097,-8.590293117,3.084960938,1.8287353515625,3.80859375
2026-3-14 15:16,YPFCL06XXXXXM01,0,1,0,25.812294334173203,-17.18058623,2.942138672,1.72039794921875,3.486328125
2026-3-14 15:16,YPFCL06XXXXXM01,0,1,0,-6.453073584,-309.2505522,2.1851806640625,0.09967041015625,5.588378906
2026-3-14 15:16,YPFCL06XXXXXM01,0,1,2.707092557102442,-228.0086,-541.1884664,3.0230712890625,6.01922607421875,-8.620605469
2026-3-14 15:16,YPFCL06XXXXXM01,0,1,0,12.9061471670866,68.72234493494034,3.294433594,1.17437744140625,5.910644531
2026-3-14 15:16,YPFCL06XXXXXM01,0,1,0,19.359220750629905,17.180586233735085,3.475341797,1.3780517578125,6.262207031
2026-3-14 15:16,YPFCL06XXXXXM01,0,1,0,19.359220750629905,-4.295146558,3.1849365234375,1.2740478515625,3.618164063
2026-3-14 15:16,YPFCL06XXXXXM01,0,1,0,17.208196222782135,-17.18058623,3.3563232421875,1.2740478515625,3.559570313
2026-3-14 15:16,YPFCL06XXXXXM01,0,1,0,10.755122639238834,-34.36117247,2.304199219,0.9447021484375,3.325195313
2026-3-14 15:16,YPFCL06XXXXXM01,0,1,0,12.9061471670866,-42.95146558,2.3660888671875,1.248046875,3.405761719
2026-3-14 15:16,YPFCL06XXXXXM01,0,1,0,15.057171694934368,-34.36117247,2.1470947265625,1.4127197265625,2.995605469
2026-3-14 15:16,YPFCL06XXXXXM01,0,1,0,21.51024527847767,-25.77087935,2.2518310546875,1.65972900390625,3.039550781
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,17.208196222782135,-25.77087935,2.2042236328125,1.34771728515625,2.819824219
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,88.19200564175844,-34.36117247,2.0518798828125,-1.070373535,0.439453125
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,309.74753201007843,382.2680437006056,3.8609619140625,-2.985778809,7.258300781
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,2.707092557102442,8.604098111391068,1374.4468986988068,2.951660156,-1.282714844,12.35595703
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,15.057171694934368,47.24661214277148,3.275390625,0.90570068359375,7.177734375
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,8.604098111391068,-51.5417587,2.951660156,0.936035156,3.991699219
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,8.604098111391068,-51.5417587,2.646972656,0.901367188,4.013671875
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,12.9061471670866,-47.24661214,2.580322266,1.20037841796875,3.92578125
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,17.208196222782135,-47.24661214,2.275634766,1.369384766,4.04296875
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,17.208196222782135,-47.24661214,2.275634766,1.369384766,4.04296875
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,21.51024527847767,-34.36117247,2.3280029296875,1.525390625,3.654785156
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,30.114343389868736,-17.18058623,2.7564697265625,1.97174072265625,3.662109375
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,8.604098111391068,-4.295146558,2.989746094,0.5980224609375,3.244628906
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,15.057171694934368,0,3.3563232421875,1.05303955078125,3.369140625
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,12.9061471670866,-8.590293117,3.208740234,0.86236572265625,3.413085938
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,-101.0981528,-1194.050743,1.380615234,2.617431641,11.38916016
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,432.35593009740114,111.67381051927804,2.389892578,-4.593505859,4.541015625
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,0,124.55925019457936,3.5086669921875,0.641357422,5.493164063
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,10.755122639238834,25.770879350602627,3.3515625,0.81036376953125,5.815429688
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,8.604098111391068,4.295146558433771,3.6134033203125,0.589355469,6.049804688
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,10.755122639238834,-8.590293117,3.4515380859375,0.8060302734375,3.706054688
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,10.755122639238834,-25.77087935,2.3946533203125,0.8580322265625,3.244628906
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,10.755122639238834,-38.65631903,2.218505859,1.00970458984375,3.1640625
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,12.9061471670866,-38.65631903,2.189941406,1.16571044921875,3.010253906
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,19.359220750629905,-25.77087935,2.0899658203125,1.48638916015625,2.951660156
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,17.208196222782135,-30.06602591,2.1947021484375,1.3607177734375,3.435058594
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,17.208196222782135,-30.06602591,2.637451172,1.38238525390625,2.973632813
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,703.3850206062198,12.885439675301312,2.4375,-6.591247559,-0.900878906
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,2.707092557102442,348.46597351133823,1374.4468986988068,3.0421142578125,-5.759216309,13.55712891
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,2.707092557102442,225.85757542401552,2190.5247448012237,3.5562744140625,4.732177734,20.13427734
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,15.057171694934368,-38.65631903,3.084960938,1.2393798828125,4.401855469
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,12.9061471670866,-60.13205182,2.627929688,1.42572021484375,4.365234375
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,17.208196222782135,-55.83690526,2.2327880859375,1.612060547,4.453125
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,15.057171694934368,-51.5417587,2.3280029296875,1.300048828,4.291992188
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,27.96331886202097,-47.24661214,2.1851806640625,2.15374755859375,4.365234375
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,17.208196222782135,-30.06602591,2.237548828,1.2220458984375,3.764648438
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,19.359220750629905,-12.88543968,3.3182373046875,1.2393798828125,4.116210938
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,21.51024527847767,-4.295146558,3.170654297,1.37371826171875,3.757324219
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,21.51024527847767,-8.590293117,3.4705810546875,1.52105712890625,3.984375
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,17.208196222782135,-21.47573279,3.0230712890625,1.144042969,2.629394531
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,412.9967093467712,0,2.5565185546875,-4.870849609,-0.065917969
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,2.707092557102442,55.92663772404194,816.0778461024165,3.5086669921875,-0.91003418,9.228515625
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,15.057171694934368,77.31263805180788,3.0135498046875,1.53839111328125,5.874023438
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,23.66126980632544,17.180586233735085,3.580078125,1.59906005859375,6.247558594
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,17.208196222782135,0,3.246826172,1.16571044921875,3.654785156
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,10.755122639238834,-17.18058623,3.4705810546875,0.80169677734375,3.69140625
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,15.057171694934368,-34.36117247,2.542236328,1.26971435546875,3.442382813
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,15.057171694934368,-42.95146558,2.532714844,1.456054688,3.537597656
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,17.208196222782135,-38.65631903,2.113769531,1.594726563,3.193359375
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,21.51024527847767,-30.06602591,2.3089599609375,1.646728516,3.413085938
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,12.9061471670866,-30.06602591,2.170898438,1.0140380859375,2.951660156
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,608.739941380918,532.5981732457876,2.199462891,-14.82055664,-13.27880859
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,-296.8413848,103.08351740241052,2.8612060546875,3.033447266,2.680664063
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,2.707092557102442,32.2653679177165,1657.9265715554357,3.427734375,-2.162414551,14.69970703
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,-15.05717169,85.90293116867542,3.2801513671875,-0.693359375,6.071777344
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,4.302049055695534,-51.5417587,3.1754150390625,0.3726806640625,4.196777344
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,10.755122639238834,-60.13205182,2.561279297,1.0313720703125,4.343261719
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,6.453073583543301,-42.95146558,2.4708251953125,0.69769287109375,3.75
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,17.208196222782135,-47.24661214,2.294677734,1.3433837890625,4.006347656
2026-3-14 15:17,YPFCL06XXXXXM01,0,1,0,8.604098111391068,-34.36117247,2.1947021484375,0.6500244140625,3.464355469
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,19.359220750629905,-21.47573279,2.9088134765625,1.27838134765625,3.881835938
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,17.208196222782135,-8.590293117,2.8707275390625,1.09637451171875,3.45703125
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,23.66126980632544,0,3.3848876953125,1.57305908203125,3.486328125
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,19.359220750629905,-8.590293117,3.275390625,1.2567138671875,3.200683594
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,-2.151024528,493.9418542198837,2.170898438,-3.081115723,-10.48095703
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,268.87806598097086,-64.42719838,2.761230469,-3.059448242,7.785644531
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,4.302049055695534,223.3476210385561,3.6324462890625,-1.066040039,6.650390625
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,17.208196222782135,42.95146558433771,3.4515380859375,1.33038330078125,5.80078125
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,12.9061471670866,8.590293116867542,3.4991455078125,0.9100341796875,5.734863281
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,21.51024527847767,-4.295146558,3.446777344,1.49505615234375,3.610839844
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,12.9061471670866,-17.18058623,3.180175781,0.9967041015625,3.310546875
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,15.057171694934368,-34.36117247,2.3756103515625,1.4127197265625,3.33984375
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,10.755122639238834,-38.65631903,2.4375,1.11370849609375,3.149414063
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,15.057171694934368,-30.06602591,2.3470458984375,1.33038330078125,2.915039063
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,12.9061471670866,-30.06602591,2.2613525390625,1.0487060546875,3.076171875
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,15.057171694934368,-30.06602591,2.475585938,1.21771240234375,2.827148438
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,-335.5598263,-450.9903886,1.913818359,3.77447509765625,7.946777344
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,2.707092557102442,535.605107434094,631.3865440897644,2.961181641,-5.993225098,8.591308594
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,2.707092557102442,2.151024527847767,68.72234493494034,2.9849853515625,0.7886962890625,0.571289063
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,17.208196222782135,-8.590293117,3.208740234,1.12237548828125,4.504394531
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,8.604098111391068,-51.5417587,2.7850341796875,0.918701172,4.504394531
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,8.604098111391068,-60.13205182,2.3375244140625,0.96636962890625,4.401855469
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,8.604098111391068,-60.13205182,2.3375244140625,0.96636962890625,4.401855469
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,12.9061471670866,-51.5417587,2.4422607421875,1.18304443359375,4.189453125
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,21.51024527847767,-47.24661214,2.1375732421875,1.74639892578125,4.299316406
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,17.208196222782135,-34.36117247,2.266113281,1.16571044921875,3.845214844
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,15.057171694934368,-21.47573279,2.808837891,0.9620361328125,4.013671875
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,17.208196222782135,-4.295146558,3.0421142578125,1.1527099609375,3.552246094
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,12.9061471670866,0,3.3372802734375,0.93170166015625,2.995605469
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,15.057171694934368,-8.590293117,3.3182373046875,1.11370849609375,3.588867188
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,131.21249619871378,1099.5575189590454,1.580566406,-3.813476563,-9.587402344
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,-195.743232,60.1320518180728,2.865966797,2.080078125,4.98046875
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,0,163.2155692204833,3.389648438,0.67169189453125,5.939941406
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,19.359220750629905,34.36117246747017,3.5657958984375,1.42572021484375,5.983886719
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,15.057171694934368,4.295146558433771,3.446777344,1.00103759765625,6.013183594
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,19.359220750629905,-8.590293117,3.675292969,1.37371826171875,4.116210938
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,10.755122639238834,-25.77087935,2.685058594,0.81036376953125,3.618164063
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,12.9061471670866,-38.65631903,2.4136962890625,1.15704345703125,3.442382813
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,4.302049055695534,-34.36117247,2.1851806640625,0.43768310546875,2.878417969
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,12.9061471670866,-30.06602591,2.208984375,1.07904052734375,3.002929688
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,12.9061471670866,-25.77087935,2.247070313,1.07904052734375,2.629394531
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,12.9061471670866,-25.77087935,2.5850830078125,1.0660400390625,2.468261719
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,81.73893205821514,-90.19807773,2.3470458984375,-0.944702148,2.834472656
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,2.707092557102442,-8.604098111,416.6292161680758,3.332519531,0.11700439453125,4.489746094
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,2.707092557102442,19.359220750629905,197.57674168795347,2.970703125,0.866699219,1.611328125
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,17.208196222782135,-25.77087935,3.8419189453125,1.213378906,4.182128906
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,10.755122639238834,-60.13205182,2.970703125,1.22637939453125,4.423828125
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,10.755122639238834,-55.83690526,3.056396484,1.07904052734375,4.16015625
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,10.755122639238834,-51.5417587,2.380371094,1.07904052734375,4.086914063
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,19.359220750629905,-42.95146558,2.2042236328125,1.48638916015625,4.050292969
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,25.812294334173203,-34.36117247,2.2708740234375,1.7767333984375,4.04296875
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,21.51024527847767,-17.18058623,2.5184326171875,1.421386719,4.028320313
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,21.51024527847767,-8.590293117,3.1373291015625,1.490722656,4.108886719
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,17.208196222782135,-4.295146558,3.0611572265625,1.13970947265625,3.596191406
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,21.51024527847767,-8.590293117,3.246826172,1.44305419921875,3.552246094
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,94.64507922530174,-949.2273894,2.123291016,-2.227416992,8.26171875
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,684.0257998555899,296.3651125319302,2.6041259765625,-6.820922852,7.873535156
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,4.302049055695534,115.96895707771182,3.2515869140625,1.0833740234375,5.859375
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,23.66126980632544,25.770879350602627,3.561035156,1.65106201171875,5.837402344
2026-3-14 15:18,YPFCL06XXXXXM01,0,1,0,10.755122639238834,4.295146558433771,3.170654297,0.8060302734375,5.617675781
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,23.66126980632544,-8.590293117,3.5277099609375,1.63372802734375,3.728027344
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,23.66126980632544,-25.77087935,2.770751953,1.7247314453125,3.522949219
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,17.208196222782135,-42.95146558,2.646972656,1.62506103515625,3.720703125
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,15.057171694934368,-42.95146558,2.1947021484375,1.55572509765625,3.464355469
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,17.208196222782135,-34.36117247,2.304199219,1.35638427734375,3.6328125
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,10.755122639238834,-25.77087935,2.1661376953125,0.91436767578125,2.775878906
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,10.755122639238834,-34.36117247,2.6422119140625,1.0313720703125,3.010253906
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,0,-47.24661214,2.8612060546875,0,1.223144531
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,2.707092557102442,109.70225092023612,828.9632857777178,3.3658447265625,-1.64239502,10.28320313
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,2.707092557102442,47.32253961265087,2061.67034804821,3.6705322265625,2.2794189453125,18.45703125
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,10.755122639238834,-17.18058623,3.608642578,0.849365234,3.92578125
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,12.9061471670866,-60.13205182,2.485107422,1.300048828,4.262695313
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,12.9061471670866,-55.83690526,2.5469970703125,1.37371826171875,4.27734375
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,19.359220750629905,-55.83690526,2.199462891,1.67706298828125,4.533691406
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,19.359220750629905,-47.24661214,2.370849609,1.525390625,4.108886719
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,32.2653679177165,-34.36117247,2.3565673828125,2.1927490234375,4.152832031
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,17.208196222782135,-17.18058623,2.723144531,1.15704345703125,3.742675781
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,30.114343389868736,-8.590293117,3.084960938,1.889404297,4.108886719
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,17.208196222782135,0,3.0135498046875,1.12237548828125,3.354492188
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,21.51024527847767,-8.590293117,3.4991455078125,1.473388672,3.654785156
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,53.77561319619417,-725.8797684,2.180419922,-1.256713867,6.364746094
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,245.21679617464545,266.2990866228938,3.161132813,-2.699768066,14.18701172
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,0,146.03498298674822,3.427734375,0.88836669921875,6.123046875
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,15.057171694934368,30.0660259090364,3.2801513671875,1.03570556640625,5.573730469
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,19.359220750629905,4.295146558433771,3.3658447265625,1.29571533203125,6.049804688
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,12.9061471670866,-4.295146558,3.19921875,0.96636962890625,3.295898438
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,23.66126980632544,-25.77087935,2.9088134765625,1.7420654296875,3.815917969
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,10.755122639238834,-38.65631903,2.2803955078125,0.988037109,3.486328125
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,12.9061471670866,-38.65631903,2.332763672,1.1700439453125,3.046875
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,15.057171694934368,-30.06602591,2.1185302734375,1.18304443359375,2.951660156
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,17.208196222782135,-25.77087935,2.247070313,1.3780517578125,2.900390625
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,12.9061471670866,-25.77087935,2.3470458984375,1.09637451171875,2.504882813
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,-167.7799132,-154.6252761,1.7471923828125,1.94573974609375,2.885742188
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,-167.7799132,-154.6252761,1.7471923828125,1.94573974609375,2.885742188
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,2.707092557102442,531.3030583783984,700.1088890247047,2.904052734,-6.162231445,9.536132813
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,17.208196222782135,343.6117246747017,2.6422119140625,1.3260498046875,2.805175781
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,23.66126980632544,-12.88543968,3.142089844,1.6553955078125,4.482421875
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,15.057171694934368,-60.13205182,2.675537109,1.560058594,4.453125
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,19.359220750629905,-60.13205182,2.380371094,1.8460693359375,4.372558594
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,19.359220750629905,-51.5417587,2.1947021484375,1.72906494140625,4.028320313
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,15.057171694934368,-47.24661214,2.2042236328125,1.29571533203125,4.057617188
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,15.057171694934368,-34.36117247,2.0804443359375,1.0833740234375,3.8671875
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,25.812294334173203,-17.18058623,3.075439453,1.72039794921875,3.881835938
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,19.359220750629905,-4.295146558,3.0611572265625,1.29571533203125,3.405761719
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,27.96331886202097,0,3.475341797,1.85040283203125,3.45703125
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,21.51024527847767,-8.590293117,3.3563232421875,1.5340576171875,3.537597656
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,12.9061471670866,-103.0835174,2.3851318359375,1.4300537109375,3.303222656
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,-318.3516301,-64.42719838,2.3660888671875,3.29779052734375,4.848632813
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,0,188.98644857108596,3.5181884765625,0.3206787109375,5.427246094
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,12.9061471670866,42.95146558433771,3.4134521484375,1.04437255859375,5.932617188
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,17.208196222782135,8.590293116867542,3.6324462890625,1.10504150390625,6.533203125
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,15.057171694934368,-4.295146558,3.246826172,0.9967041015625,3.837890625
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,10.755122639238834,-21.47573279,3.418212891,0.762695313,4.182128906
2026-3-14 15:19,YPFCL06XXXXXM01,0,1,0,6.453073583543301,-30.06602591,2.351806641,0.6153564453125,3.10546875
